title,desc,tags
西湖这个巨大疗愈场‼️来了99次，次次被美哭,西湖是去无数次都不会厌的地方 在西湖边等待一场日落 是杭州一场不约而同且浪漫的行动 分享一个西湖小众落日机位 和我的杭州一日漫步游路线 中秋国庆来杭州的朋友千万别错过 - 🌟杭州citywalk一日漫步路线 河坊街👉南宋御街👉大马弄👉十五奎巷👉城隍阁👉柳浪闻莺 - 📍河坊街/南宋御街 两条老街紧相连，保存古城悠久历史风貌 有很多杭州本地热门小吃和手工艺品 霸王茶姬的西湖中秋赏月路线也是从河坊街三店这开始 中秋完成对诗就可盖【灯笼章】 同时赏味中秋新品金乌扶摇就可以盖【玉兔章】 - 📍大马弄 藏着本地烟火气与美食 有着杭州真实的市井气息 边吃边逛，搭配⾦乌扶摇 口味清新，⻘柑普洱刮油解腻 东方树叶党狂喜，真的炫不停 - 📍十五奎巷/城隍阁 随后由十五奎巷登上城隍阁 俯瞰西湖，感受秋高气爽的自在 - 📍柳浪闻莺 白天仿佛闯入绿野仙踪 等到黄昏夕阳把水面染黄 雷峰塔矗立湖上，山水不移，月色依旧 在霸王茶姬柳浪闻莺店集齐第3个【柳浪闻莺门店章】 17点后就能换中秋限定周边福袋咯～ - 🌛 月亮慢慢圆，事事皆如愿，好运连连来 月满西湖，提灯相会～ - #霸王茶姬新品[话题]# #⾦乌扶摇重回云南[话题]# #⾦乌扶摇好运直上[话题]# #⽉满西湖提灯相会[话题]# #西湖中秋拜⽉[话题]# #杭州旅游[话题]# #杭州拍照[话题]# #西湖[话题]# #杭州[话题]# #杭州小众景点[话题]# #周末去哪儿旅游[话题]#,"霸王茶姬新品, ⾦乌扶摇重回云南, ⾦乌扶摇好运直上, ⽉满西湖提灯相会, 西湖中秋拜⽉, 杭州旅游, 杭州拍照, 西湖, 杭州, 杭州小众景点, 周末去哪儿旅游"
杭州年味已Next Level！财神大发烟雾弹..,杭州年味Citywalk！2025记住这一条‼️ 香积寺➡️小河直街➡️大兜路步行街 年味市集已经准备就绪！财神到位💰 🧧🧧🧧🧧🧧🧧 🅿️：大兜路停车场 🚇：地铁3号线香积寺地铁站C号口 🌟：建议穿红色衣服能拍出年味大片！ 🛁：玩累了不妨去洗浴-海茵汇温泉（滨江店）舒缓一下身心，他们家洗浴区汗蒸房，桑拿房一应俱全，师傅们的手法到位，力度合适。泡完澡可以去饮食区享高品质水果饮料，吃饱喝足睡一觉。黄色袋鼠🔍【欢洗节】get8⃣8⃣⭕包，活动时间1.22-2.13，懒人天堂！ #周末去哪儿[话题]# #live图[话题]# #杭州周末[话题]# #杭州周末去哪儿[话题]# #年味[话题]# #citywalk[话题]# #杭州年味[话题]# #杭州拍照[话题]# #杭州打卡[话题]# #发一张照片记录今天[话题]# #2024旅行结算[话题]# @走走薯 @城市情报官  @日常薯 @薯队长 #小众旅行地[话题]#    #周末去哪儿[话题]#  #后劲很大的旅行地[话题]# #记录吧就现在[话题]#,"周末去哪儿, live图, 杭州周末, 杭州周末去哪儿, 年味, citywalk, 杭州年味, 杭州拍照, 杭州打卡, 发一张照片记录今天, 2024旅行结算, 小众旅行地, 后劲很大的旅行地, 记录吧就现在"
来杭州，一定要逛下西湖边的坠美南山路‼️,来杭州玩除了西湖，一定要逛逛这条充满艺术气息和浪漫风情的南山路呀！ 一边是西湖美景，一边是风格各异的历史建筑。道路两旁的大梧桐树遮天蔽日，走在树荫下，满目的绿色，心情都变得轻盈起来～租辆自行车🚴或者悠闲地散个步，感受这份难得的宁静与美好🥰 	 🎨浙江美术馆 西湖边的美术馆，不定期会有各种展览，之前很火的雕塑展就是在这里～直接刷身份证进入参观，无需预约 	 ⛲️长桥公园 雷峰夕照打卡地，适合看日落，远望能看到雷峰塔 	 🍃柳浪闻莺 西湖十景之一，满眼的绿意，拱桥倒影，杭州的绿野仙踪 	 🏛️钱王祠 是为了纪念吴越国的钱王而建造的，红墙黛瓦间透露着历史韵味🎫门票15r 	 🌈西湖博物馆 场馆不大但是非常有意思。展出了一些文化文物，介绍了西湖的发展起源等🎞重点推荐【西湖四序】3D投影沉浸式感受西湖的美景，拍照也超级出片！🆓不需要预约 	 🗿勾山里 百米长，宽6米的青石板坊巷，墙上有铜版画，介绍了勾山里的历史。地方不大，路过参过即可～ 	 🖼️恒庐美术馆 民国建筑，旁边还有潘天寿纪念馆，可以免费参观 	 📚南山书屋 在灰砖洋楼的小别墅里，店内很安静，灯光较暗，卖的基本上是艺术类书籍，静心阅读的好去处～ 	 🎓中国美术学院南山校区 建筑和自然完美融合，校园里随处可见的雕像和爬山虎。可预约入校参观，感受艺术的气息！ 	 🌳西湖天地 有一片空旷的草坪，附近有很多餐饮店，逛累了可以休息 #杭州旅游[话题]# #杭州citywalk[话题]# #西湖边景美人少的好去处[话题]# #就要逛公园[话题]# #秋游记[话题]# #不辜负每个周末[话题]# #不为打卡的旅行[话题]# #杭州周末去哪儿[话题]# #攻略[话题]# #西湖[话题]#,"杭州旅游, 杭州citywalk, 西湖边景美人少的好去处, 就要逛公园, 秋游记, 不辜负每个周末, 不为打卡的旅行, 杭州周末去哪儿, 攻略, 西湖"
杭州速打卡|🧑‍🎄大兜路街区圣诞氛围拉满🎄,杭州经典Citywalk打卡路线，又又又升级啦👀 大兜路的奇遇摩登你真是 next level，就开始预热过圣诞了🧑‍🎄 	 📍大兜路历史文化街区 🅿️街区有地下停车场（停车场电梯上来就是大兜路）💰5/小时，或者马路对面卖鱼桥小学文汇校区也可以，再或者旁边乐堤港～ 	 🌟网红圣诞打卡场景在奇遇摩登那家店，快到街区的尽头那块儿，是一家餐厅‼️ 	 ⚠️Tips: 1️⃣下❄️时间： 周二-周日13点15点17点19点 每场10分钟🕐 2️⃣街区尽头可以走到香积寺，右侧绿地中央广场也有一颗很大的圣诞树，还时不时有一些展览可以看 	 #周末吃喝影像[话题]# #圣诞气氛在身边[话题]# #杭州周边游[话题]# #杭州周末去哪儿[话题]# #杭州圣诞[话题]# #大兜路历史街区[话题]##杭州拍照[话题]# @户外薯 @生活薯 @日常薯,"周末吃喝影像, 圣诞气氛在身边, 杭州周边游, 杭州周末去哪儿, 杭州圣诞, 大兜路历史街区, 杭州拍照"
杭州新店！首家西太后开了！！🪐☕️内附价格表,杭州西太后开了！！ 下午茶甜品太精致了！！ #西太后[话题]# #杭州新店[话题]# #viviennewestwood[话题]# #西太后单品[话题]# #西太后咖啡店[话题]# #杭州拍照[话题]# #杭州美食[话题]# #杭州咖啡[话题]# #cotd咖啡探店[话题]# #国庆我要慢慢玩[话题]# #杭州小众拍照[话题]#  #周末去哪儿[话题]#  #周末探店[话题]#  #探店[话题]# #下午茶[话题]#   #citywalk[话题]# #杭州探店[话题]#  #杭州旅游[话题]#  #中秋旅游[话题]#  #周末去哪儿[话题]#  #氛围感拍照[话题]#,"西太后, 杭州新店, viviennewestwood, 西太后单品, 西太后咖啡店, 杭州拍照, 杭州美食, 杭州咖啡, cotd咖啡探店, 国庆我要慢慢玩, 杭州小众拍照, 周末去哪儿, 周末探店, 探店, 下午茶, citywalk, 杭州探店, 杭州旅游, 中秋旅游, 氛围感拍照"
近期来杭州‼️不要错过这条运河citywalk,近期来杭州 不要错过这条运河citywalk路线 . 👉路线 濮家站-运河水上巴士1号线-信义坊码头-富义仓-香积寺-大兜路历史街区-小河直街-小河公园-中国大运河博物馆-拱宸桥-桥西历史街区-中国伞博物馆-中国刀剪剑博物馆 . #杭州京杭大运河水上巴士1号线[话题]# #信义坊[话题]# #富义仓[话题]# #香积寺[话题]# #大兜路历史街区[话题]# #小河直街[话题]# #小河公园[话题]# #拱宸桥[话题]# #中国大运河博物馆[话题]# #桥西历史街区[话题]# #中国伞博物馆[话题]# . ‼️tips [一R]这条路线如果你想要逛博物馆，建议上午开始逛起，如果你下午来的，又想逛博物馆，建议直接坐到拱宸桥下船。 [二R]这条路线适合先逛香积寺的，如果带小朋友的可以坐到拱宸桥开始逛起，后面会专门分享一条带娃的路线 [三R]这条路线串联了运河边的博物馆，记得提前工号上约，周一周二闭馆 . #我的春节这样过[话题]# #春节去哪儿[话题]# #杭州周末去哪儿[话题]# #杭州旅游[话题]# #杭州旅行[话题]# #杭州[话题]# #西湖[话题]# #西湖美景[话题]# #杭州拍照[话题]# #杭州Citywalk[话题]# #杭州老街[话题]# #运河[话题]# #杭州[话题]# #假日citywalk[话题]# #citywalk[话题]# . #你是什么时候来杭州 [投票]#,"杭州京杭大运河水上巴士1号线, 信义坊, 富义仓, 香积寺, 大兜路历史街区, 小河直街, 小河公园, 拱宸桥, 中国大运河博物馆, 桥西历史街区, 中国伞博物馆, 我的春节这样过, 春节去哪儿, 杭州周末去哪儿, 杭州旅游, 杭州旅行, 杭州, 西湖, 西湖美景, 杭州拍照, 杭州Citywalk, 杭州老街, 运河, 假日citywalk, citywalk"
不用去西湖边人挤人，在杭州20元独享一座岛…,西湖留给外地游客，湘湖变成我的后花园🤗 湖面开阔、花海垂柳🌿 湘湖的美，一点也不输西湖 	 逛湘湖的时候发现了游船路线🗺 20元船票来回 就可以在湖心的小岛上度过一个下午 掬星岛从空中俯瞰像是一颗爱心 因为知道的人不多，直接独享一整艘画舫船 刚上岛的时候还以为去到了泰国度假地 摇椅、佛像，绿意环绕🎐 岛不大，5分钟就走完了，但是空间景色多样 有亲水露台、禅意茶室、咖啡屋、室外露营地 感觉超适合办婚礼party、团建活动的！🎉 点上一壶茶，约三五好友 躺在大自然里看山看水，或者打牌聊天也太美了🥳 	 📍地址：窑里坞码头 🚇地铁湘湖站下，打车5分钟到 🚌公交707路窑里坞下 🚗自驾至停车窑里坞停车场 在码头坐船至掬星岛，船票20元🎫来回 售票时间：9:00-16:30 🎫门票：🆓，建议提前预约哦～ 	 🌟湘湖周边景点推荐 🌊杭州极地海洋公园：有各种海洋生物的表演，海象、海豚🐬、海狮、白鲸… ⛵️跨湖桥博物馆：世界上年代坠早的独木舟🛶，以船为整体造型，是特色景点。周一闭馆 🌺荷花庄：夏天一大片荷花，远处凉亭、阁楼，满满的江南韵味 🧗‍♀️老虎洞：可以爬山俯瞰湘湖 🦆大黄鸭乐园：租一辆大黄鸭游船，野餐、看绣球花，超有春日氛围～ #杭州周末去哪儿[话题]# #湘湖[话题]# #杭州湘湖[话题]# #露营[话题]# #假日citywalk[话题]#,"杭州周末去哪儿, 湘湖, 杭州湘湖, 露营, 假日citywalk"
杭州citywalk❗️土著版一日游百元Get✅攻略,杭州是真的懂浪漫❗️秋冬必打卡路线 终于有人把经典路线说明白了🎉 	 有任何不清楚，我们评✍️区见啊 	 👀➕解锁更多攻略～ #不为打卡的旅行[话题]# #旅游攻略编辑部[话题]##杭州旅游[话题]##杭州攻略[话题]##灵隐寺[话题]##西湖[话题]##杭州[话题]##周末去哪儿[话题]##旅游攻略[话题]##杭州拍照[话题]##不辜负每个周末[话题]##不为打卡的旅行[话题]##冬日旅行收藏夹[话题]##藏在小城里的冬天[话题]##旅行记忆放映计划[话题]##我的旅行vlog日记[话题]##秋游记[话题]##藏在小城里的秋天[话题]#@生活薯 @本地薯 @薯队长 @VLOG薯 @走走薯,"不为打卡的旅行, 旅游攻略编辑部, 杭州旅游, 杭州攻略, 灵隐寺, 西湖, 杭州, 周末去哪儿, 旅游攻略, 杭州拍照, 不辜负每个周末, 冬日旅行收藏夹, 藏在小城里的冬天, 旅行记忆放映计划, 我的旅行vlog日记, 秋游记, 藏在小城里的秋天"
严重被低估❗️杭州市内冷门的citywalk路线,如果你厌倦了西湖周围的繁华景点，不妨来杭州的吴山。这里山不高，每次来这里，都会有不一样的发现，非常适合轻松漫步，拍照打卡 	 🌟🌟私藏游览路线（图9️⃣地图）：十五奎巷晓霞弄→ 中兴东岳庙 → 药王庙→ 城隍阁→ 积义亭→ 江湖汇观亭→ 泼水观音成→ 宝成寺→ 大马弄 	 📌十五奎巷晓霞弄（望仙阁）（图1️⃣、图2️⃣）： 往远处拍可以拍到望仙阁的经典机位 	 📌中兴东岳庙（图1️⃣0️⃣、图1️⃣1️⃣）：四月份有530多岁古楸树的赏花期，特别好看 📌药王庙（图1️⃣2️⃣、图1️⃣3️⃣）：供奉的是神农氏，扁鹊和孙思邈，祈福亲友身体健康很灵验 📌城隍阁（图1️⃣4️⃣、图1️⃣5️⃣）：位于吴山之巅，七层仿古南宋风格建筑，登高望西湖的好地方之一 📌📌江湖汇观亭（图4️⃣～图6️⃣）：可以俯瞰西湖，远望城隍阁和宝石山，还能欣赏美丽的日落 📌积义亭（图3️⃣）：以“绿野仙踪”的打卡点而著名，有点原始森林的味道，远眺的是城隍阁 📌泼水观音（图1️⃣7️⃣）：泉旁的石壁上刻有观音像，需泼水后才能显现 📌宝成寺（图1️⃣6️⃣）：杭州难得的藏传佛教寺庙，十分少见 📌📌大马弄（图1️⃣8️⃣）：烟火气十足，漫步其中，感受着老底子杭州人的生活 	 小贴士： 1⃣ 上佳拍照点：城隍阁、积义亭、江湖汇观亭。 2⃣ 防蚊小贴士：部分地区蚊虫较多，请带上防蚊喷雾。 #杭州旅游[话题]# #周末去哪儿[话题]# #新年旅行第一站[话题]# #反向旅行出门溜溜[话题]# #新年版citywalk[话题]# #我家市集好好逛[话题]# #城市达人计划[话题]# #西湖美景[话题]# #城市小众打卡地[话题]# @生活薯 @摄影薯 @本地薯 @户外薯 @走走薯,"杭州旅游, 周末去哪儿, 新年旅行第一站, 反向旅行出门溜溜, 新年版citywalk, 我家市集好好逛, 城市达人计划, 西湖美景, 城市小众打卡地"
来杭州一定一定要先看这篇攻略‼不踩雷👍️,💯杭州旅游攻略～建议收藏备用哦~ 🌈送给来杭州旅游的姐妹‼ - Day1⃣ 📍西湖—断桥残雪—曲苑风荷—平湖秋月—雷峰塔—苏堤 📍除了雷峰塔收门票💰40r🕑开放时间：8:00-17:00 其余地方都免费✅ 全天畅玩✅ 关于美食： 楼外楼（排雷❌） 基本每个菜都又贵又难吃 西湖醋鱼格外难吃！ 如果想体验西湖美景 可以点一杯茶🍵在二楼庭院喝 除非是稻米朋友 否则千万别来！ - ✅小吃推荐： 桂花糖藕 素烧鹅 葱包烩 小笼包 片儿川 肉丝拌川 - Day2⃣ 灵隐寺—法喜寺—杭州博物馆—河坊街—南宋御街 📿灵隐寺 💰门票：30r 🕑开放时间：6:30-18:30 🙏法喜寺 💰门票：10r 🕑开放时间：6:30-18:30 📖杭州博物馆 💰门票：免费 🕑开放时间：9:00-16:30 🏠河坊街 💰门票：免费 🕑开放时间：全天 🚇交通：由杭州博物馆步行3分钟🚶 🏯南宋御街 💰门票：免费 🕑开放时间：全天 🚇交通：由河坊街步行5分钟🚶 - Day3⃣ 📍西溪湿地—杭州植物园—小河直街—拱宸桥—武林夜市 🌳西溪湿地 💰门票：80r 🕑开放时间：7:30-17:30 🌵杭州植物园 💰门票：10r 🕑开放时间：8:30-16:30 🪵小河直街 💰门票：免费 🕑开放时间：全天 🚇交通：由植物园驾车20分钟 🪹拱宸桥 💰门票：免费 🕑开放时间：全天 🚇交通：由小河直街驾车8分钟 🍖武林夜市 💰门票：免费 🕑开放时间：17:00-22:00 🚇交通：由拱宸桥驾车30分钟 ⭕住宿🏨 建议住在西湖文化广场/龙翔桥/凤起路/武林广场附近！ 临近一号线🚇交通方便 · 🍜美食 1⃣灵隐寺斋饭（推荐✅） 有长生面和长寿面 还有很多素菜 好吃不贵 2⃣老头儿油爆虾（推荐✅） 商场里的店 不排除预制菜的成分 味道不出错 很经典的浙菜口味 - #旅游攻略[话题]# #假日citywalk[话题]# #杭州旅游[话题]# #大学生[话题]# #杭州[话题]# #旅游[话题]# #旅游攻略[话题]# #人文景点分享[话题]# #假期去哪玩[话题]# #假期旅游[话题]# #旅行推荐官[话题]# #西湖[话题]# #灵隐寺[话题]# #杭州西溪湿地[话题]# #南宋御街[话题]# #宋城千古情[话题]# #小河直街[话题]# #良渚古城遗址公园[话题]# #旅行[话题]# #周末去哪儿[话题]#,"旅游攻略, 假日citywalk, 杭州旅游, 大学生, 杭州, 旅游, 人文景点分享, 假期去哪玩, 假期旅游, 旅行推荐官, 西湖, 灵隐寺, 杭州西溪湿地, 南宋御街, 宋城千古情, 小河直街, 良渚古城遗址公园, 旅行, 周末去哪儿"
杭州闲逛第一站：中山北路漂亮一条街！,如果你来杭州citywalk 一定要来逛下这条漂亮宝藏街。 - #杭州旅游[话题]# #杭州拍照[话题]# #杭州探店[话题]# #周末去哪玩[话题]# #杭州citywalk[话题]#,"杭州旅游, 杭州拍照, 杭州探店, 周末去哪玩, 杭州citywalk"
杭州大运河citywalk路线🌟历史文化街区打卡,总是带朋友去逛西湖 这次来点不一样的 沿着大运河走这条路线 感受到杭州浓浓的历史文化氛围～ - ⭕️推荐路线：京杭大运河博物馆➡️拱宸桥➡️桥西历史文化街区➡️小河公园➡️小河直街➡️大兜路历史文化街区➡️香积寺 🔸 全程大约3km，边逛边拍 - ✅【京杭大运河博物馆】：📍🚇拱宸桥东，步行 700米左右就到了，主要是介绍了大运河的历史文化，9:00-16:00，周一闭馆 ✅【拱宸桥】：是京杭大运河的起点，“一座拱宸桥，半部杭城史”。站在拱宸桥上看来往船只和两岸风景 ✅【桥西历史文化街区】：旁边就是运河，有3个博物馆，可以参观了解传统工艺，免费，免预约 🔺中国扇博物馆 🔺 中国伞博物馆＋刀剪剑博物馆 ✅【小河公园】：工业风满满，大油桶建筑很特别，绿化很好，拍照很出片 🔺甲M+摩登夫妇：各类陶瓷制品小店，有两层，非常好逛 ✅【小河直街】：宝藏小街，有三条街，整体不大但很精致，拍照很出片！很多网红咖啡店、茶馆，还可以体验簪花；夜景也很美～ ✅【大兜路历史文化街区】：比起小河直街，这里人更少，古朴宁静，有很多咖啡馆、文艺店铺，晚上路边会摆集市小摊 ✅【香积寺】：寺院，闹中取静，门票20r，免预约，开放时间8:00-17:00；素斋很有名，还可以请手串 - 📌tips： 1️⃣直接去小河直街📍🚇10号线北大桥D出口，🚶步行15分钟 2️⃣小河直街现在是簪花一条街，能周末想体验的需要早点去 3️⃣附近商场有远洋乐堤港、大悦城，吃饭逛街都很方便[偷笑R] 🟡一些总结： 这一趟走了4个小时（包括吃了个快速饭），沿着大运河，空气好、环境美、小店多，可以感受到杭州的城市文化氛围！散步闲逛推荐！👏 #杭州[话题]# #杭州旅游[话题]# #城市漫步计划[话题]# #探寻城市计划[话题]# #小众游玩路线[话题]# #本地人的路线都是这样[话题]# #小河直街[话题]# #大运河[话题]# #citywalk[话题]# #闲逛[话题]#,"杭州, 杭州旅游, 城市漫步计划, 探寻城市计划, 小众游玩路线, 本地人的路线都是这样, 小河直街, 大运河, citywalk, 闲逛"
两天一晚杭州推荐 最值得去逛的地方！,杭州不只适合citywalk，也很适合citydrive的城市。推荐几个我认为杭州最值得去的地方： 	 1⃣灵隐寺 门票灵隐寺+飞来峰景区46rmb，香火券30rmb，可以免费领取三炷香。 个人感觉灵隐寺还是很灵验的，每年都会来拜一拜。 	 2⃣虎跑公园 西湖景区里，在灵隐寺附近，导航大概20分钟左右。一个很小众，但是风景又很好的地方。最近树叶枫叶黄的很好看。可以顺便路过看看。 	 3⃣九溪十八涧 杭州市区内徒步的最佳位置，全程5-6小时，会路过很多好看的风景区，近距离接触自然。 	 4⃣良渚文化公园 杭州最爱的公园，风景区很大，好好逛。也可以野餐，拍摄游玩的地点设置的很多。建议游玩一天。 	 5⃣西湖风景区 来杭州怎么能不来西湖，西湖太大了。推荐两个入口：花港观鱼和断桥残雪，观赏落日的最佳位置。 	 杭州的风景有些距离比较远，建议自驾。开着悦也进行一场城市漫游，让自己放松下来，享受杭州真实的生活。 	 #周末去哪儿[话题]# #旅游[话题]# #来拍照了[话题]# #杭州旅游[话题]# #杭州西湖旅游[话题]# #杭州旅遊攻略[话题]# #开悦也的第一个秋天[话题]# #记录生活[话题]# #时尚[话题]# #旅行Vlog[话题]# #灵隐寺[话题]#,"周末去哪儿, 旅游, 来拍照了, 杭州旅游, 杭州西湖旅游, 杭州旅遊攻略, 开悦也的第一个秋天, 记录生活, 时尚, 旅行Vlog, 灵隐寺"
杭州|大学生周末旅行攻略,超适合周末两天一夜的杭州旅游攻略！推荐的地点都离得不远，既能体验都市繁华也能感受江南水乡，路线图在最后一张！ 	 推荐地点： 1️⃣孩儿巷—中山北路P1-4 杭州citywalk最佳选择，街区有超多咖啡馆、面包店、古着店，🚇地铁凤起路A口出站就是孩儿巷 🏠推荐店铺：🍰BFF Weekend🍞慢熟面包店📷321茄子（拍立得照相馆）☕咖啡脑袋🥯Tiohoh贝果三明治店☕Manner Coffee…… 2️⃣西湖P5-7 如果是第一次来西湖，推荐花半天时间，坐船或者散步逛上西湖几个景点 🏠推荐：西泠印社、三潭印月、曲院风荷、乌龟谭 也可以不用特地打卡景点，就湖边走走看看，晒晒太阳，找一家茶馆放松休息，就很chill 推荐：🍵余岁🍵湖畔居（花港店）☕顾宫有喜（玛瑙寺咖啡） 3️⃣小河直街P9-11 是沿河而建的江南民居，不用特地去乌镇西塘，也能感受江南水乡！小河直街不大，蛮多有意思的小店铺，两小时走走逛逛差不多，适合周末游。 4️⃣湖滨银泰in77 P12-13 大型购物中心🛍️，分ABCDE五个区，超适合逛吃，但是真的太大了，周末精力有限的话可以浅逛个一两区 A区：奢侈品 B区：餐饮，小吃一条街 C区：潮牌、轻奢、美妆、小饰品、美食 D区：彩妆、珠宝 E区：复古市集、美食街区 5️⃣武林夜市 蛮大的夜市，超多美食，有茉莉龙井冰豆浆🍵肥肠包大葱🥓羊肉串🍖小龙虾🦞火锅🍲……也有很多手工小摊，适合晚上逛吃 🏠住宿：推荐湖滨银泰商圈，楼下就是商业步行街，出行方便，临近西湖，酒店选择非常多。还可以来这家洗浴中心-海茵汇温泉（滨江店），他们家前台接待热情周到，里面空间大，装修奢华又舒适。洗浴区干净整洁，各种设施一应俱全，水果饮料不限量，哈根达斯也能随便炫！在1.22-2.13，M团🔍【欢洗节】🈶8️⃣8️⃣⭕️包，本地人也不会错过的好机会。 🥘美食： 🍲绝美嘉海鲜馄饨P8：砂锅馄饨、虾仁笋尖烧麦，汤很鲜，吃了一次念念不忘，强推 至于杭帮菜，龙井虾仁、东坡肉等等，可以尝，比较一般，个人觉得没有很惊艳，就不推荐店铺了#大学生旅游[话题]# #周末旅游去哪里好[话题]# #杭州旅游攻略[话题]##大学生周末旅游[话题]# #杭州[话题]#,"大学生旅游, 周末旅游去哪里好, 杭州旅游攻略, 大学生周末旅游, 杭州"
来杭州只知道去西湖？那你可就亏大了！,来杭州游玩，别只去人挤人的西湖啦，推荐花3元搭乘绝美水上巴士，开启一场别具风味的旅程，再漫步于这条充满趣味与美食的老街，来一场惬意的 citywalk ✅️交通： 🚇地铁 5 号线，在宝善桥地铁站B2 出口出 🚶‍♂️步行 10 分钟或骑行抵达坝子桥轮渡站，花 3 元，乘坐 45 分钟的水上巴士到达梅花碑站 ✅️游玩路线： 1⃣水上巴士 7 号线：从坝子桥出发，在梅花碑站下船（反向乘坐亦可） 2⃣ 经典 citywalk 路线：五柳巷历史街区 - 德寿宫 - 胡雪岩旧居 - 望仙阁 - 十五奎巷 - 大马弄 - 吴山 - 鼓楼 - 南宋御街 - 河坊街 ✅️景点详情： 🔸运河水上巴士 7 号线： ⏰️时间 7 ： 40 至-17 ：00 💳票价：3元 船程 45 min，上船购票 沿途风景秀丽，能让你深切感受到江南的独特韵味，不过周末乘客较多，排队时间可能较长，如果不想排队，可以直接从五柳巷开始逛起 . 🔸五柳巷历史街区： 曾是达官贵人的聚居地，如今保留了许多别具特色的小店 . 🔸德寿宫： ⏰️开放时间是 9 ：30- 17 ：00 周一闭馆 这里是南宋皇宫遗址，能让你深入了解历史文化 . 🔸胡雪岩旧居： ⏰️开放时间8：00-17：30 隐匿于市井之中，堪称“江南豪宅” 	 🔸十五奎巷和大马弄：是杭州最具烟火气的地方，早在南宋时期就位于皇城脚下，汇聚了众多美食小吃店 图一在十五奎巷的晓霞弄进去就能看到 . 🔸鼓楼和南宋御街：街道宽敞舒适，有清澈的水流穿过，街边林立着许多特色小店，漫步其中，悠然自得，意境深远 . 🔸河坊街：这是南宋时期皇帝出巡的必经之路，古色古香，韵味十足 . 这条路线巧妙地结合了水路与步行，各个景点紧密相连，非常适合一路游玩一路品尝美食 	 . #杭州旅游[话题]# #杭州旅行[话题]# #杭州周末去哪儿[话题]# #藏在小城里的冬天[话题]# #不辜负每个周末[话题]# #杭州烟火气[话题]#  #杭州老街[话题]# #杭州[话题]# citywalk #杭州遛娃[话题]# #杭州亲子游[话题]# #杭州旅游攻略[话题]# #冬日旅行收藏夹[话题]# #2024[话题]# 旅行计划,"杭州旅游, 杭州旅行, 杭州周末去哪儿, 藏在小城里的冬天, 不辜负每个周末, 杭州烟火气, 杭州老街, 杭州, 杭州遛娃, 杭州亲子游, 杭州旅游攻略, 冬日旅行收藏夹, 2024"
杭州市中心Citywalk路线！好逛又好拍📷,🚶游玩攻略： 🗺️路线：武林路-狮虎桥路-拾里步行街-国大城市广场 📆用时：慢慢逛拍需要3-4h ✅全程大概3.5km，可以穿双舒适的鞋出行～ 	 1️⃣武林路（图2-图4） 可以打卡粉色🎀的1650大厦、巨型扭蛋机、涂鸦墙，沿途有咖啡馆☕️、面包店，巷子里还有各种杭州小吃… 	 2️⃣狮虎桥路（图5-图8） 杭州古着一条街，古着爱好者一定不能错过！各种风格的古着店拍照都敲出片，衣服、鞋子、包包👜、饰品、二手书📖… 	 3️⃣拾里步行街（图9-图12） 杭州新晋韩风拍照街区，地方不大但有很多装修好看的小店，甜品🍧、咖啡☕️、服装店，还有🦜鹦鹉托儿所 	 4️⃣国大城市广场（图13-图18） 拾里步行街旁边就是国大，在3楼的恒庐美术馆看了《重返武林》展览，了解“武林”75年的发展史，回忆❤️老杭州～ 	 #杭州Citywalk[话题]##杭州周末去哪儿[话题]##杭州展览[话题]##杭州打卡拍照[话题]##杭州小众打卡点[话题]##杭州国庆去哪儿[话题]##杭州旅游[话题]##杭州吃喝玩乐[话题]# #艺文生活新地标[话题]# #城市探寻计划[话题]#,"杭州Citywalk, 杭州周末去哪儿, 杭州展览, 杭州打卡拍照, 杭州小众打卡点, 杭州国庆去哪儿, 杭州旅游, 杭州吃喝玩乐, 艺文生活新地标, 城市探寻计划"
刚从杭州回来：你必须知道的一日游经典路线,去了杭州，本地姐妹带我打卡，绕西湖一周的蕞强攻略！ ❤超级浪漫的1314路公交坐了！只有本地人知道的15R西湖游船坐了！ 🟦行程： ✅上午：灵隐寺、飞来峰、法喜寺 ✅下午：花港观鱼、苏堤、西湖游船（会看到三潭印月和雷峰塔）、西湖博物馆 ✅晚上：吴山广场、河坊街、南宋御街、鼓楼 🟧吃饭： ✅早上：酒店早餐 ✅中午：法喜寺5元素食or湖畔居（花港观鱼店）片儿川 ✅晚上：南宋御街的苍蝇小馆！！ 💛因为要去灵隐，所以我们起的很早，6点多就起床了。如果你能够早起，只有一天时间，可以直接抄作业！如果起不来，就可以把下午的博物馆和图书馆行程去掉，一天也是正正好！ 😘这条路线环西湖一周，公交+游船+citywalk！全都是zui精选的经典景点+小众省钱玩法+百年老店按利！ #杭州[话题]# #西湖[话题]# #灵隐寺[话题]# #杭州一日游[话题]# #杭州旅游[话题]# #法喜寺[话题]# #花港观鱼[话题]# #西湖游船[话题]# #杭州周末去哪儿[话题]# #本地人做的攻略[话题]#,"杭州, 西湖, 灵隐寺, 杭州一日游, 杭州旅游, 法喜寺, 花港观鱼, 西湖游船, 杭州周末去哪儿, 本地人做的攻略"
